# Licensed to the Apache Software Foundation (ASF) under one
# or more contributor license agreements.  See the NOTICE file
# distributed with this work for additional information
# regarding copyright ownership.  The ASF licenses this file
# to you under the Apache License, Version 2.0 (the
# "License"); you may not use this file except in compliance
# with the License.  You may obtain a copy of the License at
#
#   http://www.apache.org/licenses/LICENSE-2.0
#
# Unless required by applicable law or agreed to in writing,
# software distributed under the License is distributed on an
# "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY
# KIND, either express or implied.  See the License for the
# specific language governing permissions and limitations
# under the License.
sequence	sha	parents	author_date	commit_date	kind	subject	workstream	issue	related_workstreams	files	db_files	api_files	ui_files	patch_id	reverse_check	same_subject_europa	same_subject_upstream	equivalent_upstream	dependencies	pretriage	decision	europa_sha	pr	validation	reviewed_europa_sha	source_url	notes
280	b17edb538e0f54c864e4c029b138ccf1fa9d984f	f320f552c331a7b573cc724f525535ca717df2e7	2026-06-18T15:51:56+05:30	2026-08-18T18:05:24+05:30	commit	oauth2: improve google provider flow	S3	#991		plugins/user-authenticators/oauth2/src/main/java/org/apache/cloudstack/oauth2/google/GoogleOAuth2Provider.java;plugins/user-authenticators/oauth2/src/test/java/org/apache/cloudstack/oauth2/google/GoogleOAuth2ProviderTest.java				5597c1c9448ad44689f743f9b8b7fd763095e1e0	FAIL		b98e1f568c6ff8f817a44de67a97f67220397600	b98e1f568c6ff8f817a44de67a97f67220397600		Upstream Duplicate Candidate	Pending			S1 static evidence only; runtime tests not run	014895d8f3dc2f062f379b51ee62d36a0adae88a	https://github.com/apache/cloudstack/commit/b17edb538e0f54c864e4c029b138ccf1fa9d984f	원본 집합 내 stable patch-id 일치; 최종 기능 검증 후 중복 판정.
281	9781fb906a74949ffa8e19701fe46257fb596852	b17edb538e0f54c864e4c029b138ccf1fa9d984f	2026-06-18T15:12:03+05:30	2026-08-18T18:05:24+05:30	commit	api,server,kvm: improve backup repository mount handling	S3	#991		api/src/main/java/org/apache/cloudstack/api/ApiArgValidator.java;api/src/main/java/org/apache/cloudstack/api/command/user/backup/repository/AddBackupRepositoryCmd.java;plugins/hypervisors/kvm/src/main/java/com/cloud/hypervisor/kvm/resource/wrapper/LibvirtRestoreBackupCommandWrapper.java;server/src/main/java/com/cloud/api/dispatch/ParamProcessWorker.java;server/src/test/java/com/cloud/api/dispatch/ParamProcessWorkerTest.java		api/src/main/java/org/apache/cloudstack/api/ApiArgValidator.java;api/src/main/java/org/apache/cloudstack/api/command/user/backup/repository/AddBackupRepositoryCmd.java		11de143e1ab23e4be0551f7ae4f3ce25c35e4bd2	FAIL		56ad044865bc539231a27fcb459326674b0d1fa5			Source Review Required	Pending			S1 static evidence only; runtime tests not run	014895d8f3dc2f062f379b51ee62d36a0adae88a	https://github.com/apache/cloudstack/commit/9781fb906a74949ffa8e19701fe46257fb596852	동일 제목이지만 patch-id 다름; 자동 중복 제외 금지.
282	ea75dc3c43727f7faf0a16d599cbdf3531bfe15b	9781fb906a74949ffa8e19701fe46257fb596852	2026-03-26T10:14:40-03:00	2026-08-18T18:05:24+05:30	commit	Fix database connection leak	S2	#990		framework/config/src/main/java/org/apache/cloudstack/framework/config/impl/ConfigDepotImpl.java				c30790e29408de99385ae62471b763c97d11953b	FAIL		e8f200afa3b717b336b1d1dc2fc60e3ad82153b6			Source Review Required	Pending			S1 static evidence only; runtime tests not run	014895d8f3dc2f062f379b51ee62d36a0adae88a	https://github.com/apache/cloudstack/commit/ea75dc3c43727f7faf0a16d599cbdf3531bfe15b	동일 제목이지만 patch-id 다름; 자동 중복 제외 금지.
283	2c7f13b709fc6a76da75d5f55849bdcc35224541	ea75dc3c43727f7faf0a16d599cbdf3531bfe15b	2026-06-08T14:11:01+05:30	2026-08-18T18:05:25+05:30	commit	webhook: additional check for payload url	S3	#991		plugins/event-bus/webhook/src/main/java/org/apache/cloudstack/mom/webhook/WebhookApiServiceImpl.java;plugins/event-bus/webhook/src/main/java/org/apache/cloudstack/mom/webhook/WebhookDeliveryThread.java;plugins/event-bus/webhook/src/main/java/org/apache/cloudstack/mom/webhook/WebhookService.java;plugins/event-bus/webhook/src/main/java/org/apache/cloudstack/mom/webhook/WebhookServiceImpl.java;plugins/event-bus/webhook/src/main/java/org/apache/cloudstack/mom/webhook/WebhookUrlValidator.java;plugins/event-bus/webhook/src/test/java/org/apache/cloudstack/mom/webhook/WebhookDeliveryThreadTest.java;plugins/event-bus/webhook/src/test/java/org/apache/cloudstack/mom/webhook/WebhookUrlValidatorTest.java;test/integration/smoke/test_webhook_delivery.py;test/integration/smoke/test_webhook_lifecycle.py				0c8b9aa10cdfb62bdf8372edce9cf02c4ec34cfd	FAIL		1790275babdfc4eadd86d71517c36a0ef0097d31	1790275babdfc4eadd86d71517c36a0ef0097d31		Upstream Duplicate Candidate	Pending			S1 static evidence only; runtime tests not run	014895d8f3dc2f062f379b51ee62d36a0adae88a	https://github.com/apache/cloudstack/commit/2c7f13b709fc6a76da75d5f55849bdcc35224541	원본 집합 내 stable patch-id 일치; 최종 기능 검증 후 중복 판정.
284	04598336311f821ea6bcf2e21599b59f9f08c1f3	2c7f13b709fc6a76da75d5f55849bdcc35224541	2026-05-22T10:52:40+02:00	2026-08-18T18:15:23+05:30	commit	saml: reject signed SAMLResponse when IdP has no signing certificate registered	S3	#991		plugins/user-authenticators/saml2/src/main/java/org/apache/cloudstack/api/command/SAML2LoginAPIAuthenticatorCmd.java				5fab72089c63d6181d16b760ff7c7397cce3fc0a	FAIL		f2df4d9754a66179d4a86adef992c150073abf43	f2df4d9754a66179d4a86adef992c150073abf43		Upstream Duplicate Candidate	Pending			S1 static evidence only; runtime tests not run	014895d8f3dc2f062f379b51ee62d36a0adae88a	https://github.com/apache/cloudstack/commit/04598336311f821ea6bcf2e21599b59f9f08c1f3	원본 집합 내 stable patch-id 일치; 최종 기능 검증 후 중복 판정.
285	8985a1fc7c2bd18ce69a0ef3404f1688aeef99dc	04598336311f821ea6bcf2e21599b59f9f08c1f3	2026-05-14T18:32:10-03:00	2026-08-18T18:17:45+05:30	commit	add access validation for the deleteUserData, linkUserDataToTemplate and resetUserDataForVirtualMachine APIs	S3	#991		api/src/main/java/org/apache/cloudstack/api/command/user/userdata/DeleteUserDataCmd.java;api/src/test/java/org/apache/cloudstack/api/command/user/userdata/DeleteUserDataCmdTest.java;server/src/main/java/com/cloud/template/TemplateManagerImpl.java;server/src/main/java/com/cloud/vm/UserVmManagerImpl.java;server/src/test/java/com/cloud/template/TemplateManagerImplTest.java;server/src/test/java/com/cloud/vm/UserVmManagerImplTest.java		api/src/main/java/org/apache/cloudstack/api/command/user/userdata/DeleteUserDataCmd.java;api/src/test/java/org/apache/cloudstack/api/command/user/userdata/DeleteUserDataCmdTest.java		bb7d6dcf1147e09ede18d082d91f2b0594f02c5e	FAIL		72bdf5989bd8060e472acfc9baee4ead2aa34835			Source Review Required	Pending			S1 static evidence only; runtime tests not run	014895d8f3dc2f062f379b51ee62d36a0adae88a	https://github.com/apache/cloudstack/commit/8985a1fc7c2bd18ce69a0ef3404f1688aeef99dc	동일 제목이지만 patch-id 다름; 자동 중복 제외 금지.
286	6136ac93854b53607f09ee42bf1a80a1b7187fce	8985a1fc7c2bd18ce69a0ef3404f1688aeef99dc	2026-06-23T08:46:44+02:00	2026-08-18T18:17:45+05:30	commit	api: add ACL on ApiConstants.USER_DATA_ID	S3	#991		api/src/main/java/org/apache/cloudstack/api/command/user/autoscale/CreateAutoScaleVmProfileCmd.java;api/src/main/java/org/apache/cloudstack/api/command/user/autoscale/UpdateAutoScaleVmProfileCmd.java;api/src/main/java/org/apache/cloudstack/api/command/user/userdata/LinkUserDataToTemplateCmd.java;api/src/main/java/org/apache/cloudstack/api/command/user/vm/DeployVMCmd.java;api/src/main/java/org/apache/cloudstack/api/command/user/vm/ResetVMUserDataCmd.java;api/src/main/java/org/apache/cloudstack/api/command/user/vm/UpdateVMCmd.java		api/src/main/java/org/apache/cloudstack/api/command/user/autoscale/CreateAutoScaleVmProfileCmd.java;api/src/main/java/org/apache/cloudstack/api/command/user/autoscale/UpdateAutoScaleVmProfileCmd.java;api/src/main/java/org/apache/cloudstack/api/command/user/userdata/LinkUserDataToTemplateCmd.java;api/src/main/java/org/apache/cloudstack/api/command/user/vm/DeployVMCmd.java;api/src/main/java/org/apache/cloudstack/api/command/user/vm/ResetVMUserDataCmd.java;api/src/main/java/org/apache/cloudstack/api/command/user/vm/UpdateVMCmd.java		b3e992b8db0b6d1cad533cd0cd2499e7704cba32	FAIL		d463cb42a84726b7def26d06f008f77157983b5e			Source Review Required	Pending			S1 static evidence only; runtime tests not run	014895d8f3dc2f062f379b51ee62d36a0adae88a	https://github.com/apache/cloudstack/commit/6136ac93854b53607f09ee42bf1a80a1b7187fce	동일 제목이지만 patch-id 다름; 자동 중복 제외 금지.
287	7fd56e573b8d6055b2d560babc9ad1f6c25d5d32	2a027330579f85c4bf8939dcf1986bfe43571161;6136ac93854b53607f09ee42bf1a80a1b7187fce	2026-08-18T18:54:19+05:30	2026-08-18T18:54:19+05:30	merge	Merge remote-tracking branch 'apache/4.20' into 4.22	S2	#990	S3,S5A,S5B	api/src/main/java/org/apache/cloudstack/api/response/DomainResponse.java;server/src/main/java/com/cloud/resource/ResourceManagerImpl.java;server/src/main/java/com/cloud/server/StatsCollector.java;server/src/main/java/com/cloud/template/TemplateManagerImpl.java;server/src/main/java/com/cloud/user/AccountManagerImpl.java;server/src/test/java/com/cloud/resource/ResourceManagerImplTest.java;server/src/test/java/com/cloud/server/StatsCollectorTest.java;services/console-proxy/server/src/main/java/com/cloud/consoleproxy/ConsoleProxyNoVNCServer.java;systemvm/debian/opt/cloud/bin/cs/CsDhcp.py		api/src/main/java/org/apache/cloudstack/api/response/DomainResponse.java								Merge Resolution Review	Pending			S1 static evidence only; runtime tests not run	014895d8f3dc2f062f379b51ee62d36a0adae88a	https://github.com/apache/cloudstack/commit/7fd56e573b8d6055b2d560babc9ad1f6c25d5d32	DeployVM/API·LDAP·중복 host 확인·backup restore/volume/userdata·보안 테스트 합성. 이후 main forward merge까지 추적.
288	7fc063ec13df5b4ae3dfd32242396e7e68436608	7fd56e573b8d6055b2d560babc9ad1f6c25d5d32	2026-08-18T19:24:22+05:30	2026-08-18T19:24:22+05:30	commit	build: fix after forward-merge	S2	#990		server/src/main/java/com/cloud/resource/ResourceManagerImpl.java;server/src/main/java/com/cloud/template/TemplateManagerImpl.java;server/src/main/java/com/cloud/user/AccountManagerImpl.java				f8103bae5dcd453c8dc2ec9850694a73aec32128	FAIL					Source Review Required	Pending			S1 static evidence only; runtime tests not run	014895d8f3dc2f062f379b51ee62d36a0adae88a	https://github.com/apache/cloudstack/commit/7fc063ec13df5b4ae3dfd32242396e7e68436608	기능 소유 이슈에서 patch/API/DB/테스트를 읽고 최종 판정.
289	85bcdb1cc4862bc82e27159f339fc05bfd8a46af	7fc063ec13df5b4ae3dfd32242396e7e68436608	2026-08-19T08:59:13+02:00	2026-08-19T08:59:13+02:00	commit	Fix NAS backup filename for legacy LINSTOR path (#13538)	S5B	#994		scripts/vm/hypervisor/kvm/nasbackup.sh				8121e003f46dc313ef48d9dddc54bd1f7fc4364f	FAIL					Source Review Required	Pending			S1 static evidence only; runtime tests not run	014895d8f3dc2f062f379b51ee62d36a0adae88a	https://github.com/apache/cloudstack/commit/85bcdb1cc4862bc82e27159f339fc05bfd8a46af	기능 소유 이슈에서 patch/API/DB/테스트를 읽고 최종 판정.
290	efa58cc52fca2c58840b8c83b583e3e36f0f5577	64178ead02d18ec565ede449754bfad98799e857;85bcdb1cc4862bc82e27159f339fc05bfd8a46af	2026-08-19T12:44:34+02:00	2026-08-19T12:44:34+02:00	merge	Merge remote-tracking branch 'origin/4.22'	S2	#990	S3,S5B,S7	api/src/main/java/org/apache/cloudstack/acl/APIChecker.java;api/src/main/java/org/apache/cloudstack/api/ApiArgValidator.java;api/src/main/java/org/apache/cloudstack/api/command/admin/vm/ResetVMPasswordCmdByAdmin.java;api/src/main/java/org/apache/cloudstack/api/command/user/autoscale/CreateAutoScaleVmProfileCmd.java;api/src/main/java/org/apache/cloudstack/api/command/user/autoscale/UpdateAutoScaleVmProfileCmd.java;api/src/main/java/org/apache/cloudstack/api/command/user/backup/repository/AddBackupRepositoryCmd.java;api/src/main/java/org/apache/cloudstack/api/command/user/backup/repository/UpdateBackupRepositoryCmd.java;api/src/main/java/org/apache/cloudstack/api/command/user/userdata/DeleteUserDataCmd.java;api/src/main/java/org/apache/cloudstack/api/command/user/userdata/LinkUserDataToTemplateCmd.java;api/src/main/java/org/apache/cloudstack/api/command/user/vm/BaseDeployVMCmd.java;api/src/main/java/org/apache/cloudstack/api/command/user/vm/ResetVMPasswordCmd.java;api/src/main/java/org/apache/cloudstack/api/command/user/vm/ResetVMUserDataCmd.java;api/src/main/java/org/apache/cloudstack/api/command/user/vm/UpdateVMCmd.java;api/src/main/java/org/apache/cloudstack/api/response/DomainResponse.java;api/src/main/java/org/apache/cloudstack/api/response/HostTagResponse.java;api/src/main/java/org/apache/cloudstack/direct/download/DirectDownloadManager.java;api/src/test/java/org/apache/cloudstack/api/command/user/userdata/DeleteUserDataCmdTest.java;core/src/main/java/com/cloud/storage/template/MetalinkTemplateDownloader.java;core/src/main/java/org/apache/cloudstack/agent/directdownload/DirectDownloadCommand.java;core/src/main/java/org/apache/cloudstack/direct/download/DirectDownloadHelper.java;core/src/main/java/org/apache/cloudstack/direct/download/MetalinkDirectTemplateDownloader.java;core/src/main/java/org/apache/cloudstack/direct/download/NfsDirectTemplateDownloader.java;core/src/test/java/org/apache/cloudstack/direct/download/NfsDirectTemplateDownloaderTest.java;engine/orchestration/src/main/java/com/cloud/vm/VirtualMachineManagerImpl.java;engine/schema/src/main/java/com/cloud/host/dao/HostTagsDaoImpl.java;framework/config/src/main/java/org/apache/cloudstack/framework/config/impl/ConfigDepotImpl.java;framework/jobs/src/main/java/org/apache/cloudstack/framework/jobs/AsyncJobDataHelper.java;framework/jobs/src/main/java/org/apache/cloudstack/framework/jobs/impl/AsyncJobManagerImpl.java;framework/jobs/src/main/java/org/apache/cloudstack/framework/jobs/impl/AsyncJobVO.java;framework/jobs/src/test/java/org/apache/cloudstack/framework/jobs/AsyncJobDataHelperTest.java;framework/jobs/src/test/java/org/apache/cloudstack/framework/jobs/AsyncJobManagerTest.java;plugins/acl/dynamic-role-based/src/main/java/org/apache/cloudstack/acl/DynamicRoleBasedAPIAccessChecker.java;plugins/acl/dynamic-role-based/src/test/java/org/apache/cloudstack/acl/DynamicRoleBasedAPIAccessCheckerTest.java;plugins/acl/project-role-based/src/main/java/org/apache/cloudstack/acl/ProjectRoleBasedApiAccessChecker.java;plugins/acl/static-role-based/src/main/java/org/apache/cloudstack/acl/StaticRoleBasedAPIAccessChecker.java;plugins/event-bus/webhook/src/main/java/org/apache/cloudstack/mom/webhook/WebhookApiServiceImpl.java;plugins/event-bus/webhook/src/main/java/org/apache/cloudstack/mom/webhook/WebhookDeliveryThread.java;plugins/event-bus/webhook/src/main/java/org/apache/cloudstack/mom/webhook/WebhookService.java;plugins/event-bus/webhook/src/main/java/org/apache/cloudstack/mom/webhook/WebhookServiceImpl.java;plugins/event-bus/webhook/src/main/java/org/apache/cloudstack/mom/webhook/WebhookUrlValidator.java;plugins/event-bus/webhook/src/main/java/org/apache/cloudstack/mom/webhook/dao/WebhookDeliveryDao.java;plugins/event-bus/webhook/src/main/java/org/apache/cloudstack/mom/webhook/dao/WebhookDeliveryDaoImpl.java;plugins/event-bus/webhook/src/main/java/org/apache/cloudstack/mom/webhook/dao/WebhookDeliveryJoinDao.java;plugins/event-bus/webhook/src/main/java/org/apache/cloudstack/mom/webhook/dao/WebhookDeliveryJoinDaoImpl.java;plugins/event-bus/webhook/src/test/java/org/apache/cloudstack/mom/webhook/WebhookApiServiceImplTest.java;plugins/event-bus/webhook/src/test/java/org/apache/cloudstack/mom/webhook/WebhookDeliveryThreadTest.java;plugins/event-bus/webhook/src/test/java/org/apache/cloudstack/mom/webhook/WebhookUrlValidatorTest.java;plugins/hypervisors/kvm/src/main/java/com/cloud/hypervisor/kvm/resource/wrapper/LibvirtRestoreBackupCommandWrapper.java;plugins/hypervisors/kvm/src/test/java/com/cloud/hypervisor/kvm/resource/wrapper/LibvirtRestoreBackupCommandWrapperTest.java;plugins/integrations/kubernetes-service/src/main/java/com/cloud/kubernetes/cluster/KubernetesClusterManagerImpl.java;plugins/network-elements/juniper-contrail/src/test/java/org/apache/cloudstack/network/contrail/management/MockAccountManager.java;plugins/user-authenticators/ldap/src/main/java/org/apache/cloudstack/api/response/LdapConfigurationResponse.java;plugins/user-authenticators/ldap/src/main/java/org/apache/cloudstack/ldap/LdapManagerImpl.java;plugins/user-authenticators/oauth2/src/main/java/org/apache/cloudstack/oauth2/api/command/ListOAuthProvidersCmd.java;plugins/user-authenticators/oauth2/src/main/java/org/apache/cloudstack/oauth2/google/GoogleOAuth2Provider.java;plugins/user-authenticators/oauth2/src/test/java/org/apache/cloudstack/oauth2/google/GoogleOAuth2ProviderTest.java;plugins/user-authenticators/saml2/src/main/java/org/apache/cloudstack/api/command/SAML2LoginAPIAuthenticatorCmd.java;scripts/vm/hypervisor/kvm/nasbackup.sh;server/src/main/java/com/cloud/api/ApiServer.java;server/src/main/java/com/cloud/api/dispatch/ParamProcessWorker.java;server/src/main/java/com/cloud/api/query/QueryManagerImpl.java;server/src/main/java/com/cloud/api/query/vo/AsyncJobJoinVO.java;server/src/main/java/com/cloud/dc/dao/DedicatedResourceDao.java;server/src/main/java/com/cloud/dc/dao/DedicatedResourceDaoImpl.java;server/src/main/java/com/cloud/resource/ResourceManagerImpl.java;server/src/main/java/com/cloud/server/StatsCollector.java;server/src/main/java/com/cloud/storage/StorageManagerImpl.java;server/src/main/java/com/cloud/storage/VolumeApiServiceImpl.java;server/src/main/java/com/cloud/template/TemplateManagerImpl.java;server/src/main/java/com/cloud/user/AccountManager.java;server/src/main/java/com/cloud/user/AccountManagerImpl.java;server/src/main/java/com/cloud/vm/UserVmManagerImpl.java;server/src/main/java/com/cloud/vm/snapshot/VMSnapshotManagerImpl.java;server/src/main/java/org/apache/cloudstack/acl/ProjectRoleManagerImpl.java;server/src/main/java/org/apache/cloudstack/acl/RoleManagerImpl.java;server/src/main/java/org/apache/cloudstack/annotation/AnnotationManagerImpl.java;server/src/main/java/org/apache/cloudstack/diagnostics/DiagnosticsServiceImpl.java;server/src/main/java/org/apache/cloudstack/direct/download/DirectDownloadManagerImpl.java;server/src/test/java/com/cloud/api/dispatch/ParamProcessWorkerTest.java;server/src/test/java/com/cloud/api/query/QueryManagerImplTest.java;server/src/test/java/com/cloud/resource/ResourceManagerImplTest.java;server/src/test/java/com/cloud/server/StatsCollectorTest.java;server/src/test/java/com/cloud/template/TemplateManagerImplTest.java;server/src/test/java/com/cloud/user/AccountManagerImplTest.java;server/src/test/java/com/cloud/vm/UserVmManagerImplTest.java;server/src/test/java/org/apache/cloudstack/acl/ProjectRoleManagerImplTest.java;server/src/test/java/org/apache/cloudstack/diagnostics/DiagnosticsServiceImplTest.java;services/console-proxy/server/src/main/java/com/cloud/consoleproxy/ConsoleProxyNoVNCServer.java;systemvm/debian/opt/cloud/bin/cs/CsDhcp.py;test/integration/smoke/test_webhook_delivery.py;test/integration/smoke/test_webhook_lifecycle.py;ui/package.json;ui/src/config/section/compute.js;ui/src/config/section/infra/routers.js;ui/src/config/section/infra/systemVms.js;ui/src/config/section/network.js;ui/src/config/section/user.js;ui/src/utils/util.js;utils/src/main/java/com/cloud/utils/StringUtils.java;utils/src/main/java/com/cloud/utils/UriUtils.java		api/src/main/java/org/apache/cloudstack/acl/APIChecker.java;api/src/main/java/org/apache/cloudstack/api/ApiArgValidator.java;api/src/main/java/org/apache/cloudstack/api/command/admin/vm/ResetVMPasswordCmdByAdmin.java;api/src/main/java/org/apache/cloudstack/api/command/user/autoscale/CreateAutoScaleVmProfileCmd.java;api/src/main/java/org/apache/cloudstack/api/command/user/autoscale/UpdateAutoScaleVmProfileCmd.java;api/src/main/java/org/apache/cloudstack/api/command/user/backup/repository/AddBackupRepositoryCmd.java;api/src/main/java/org/apache/cloudstack/api/command/user/backup/repository/UpdateBackupRepositoryCmd.java;api/src/main/java/org/apache/cloudstack/api/command/user/userdata/DeleteUserDataCmd.java;api/src/main/java/org/apache/cloudstack/api/command/user/userdata/LinkUserDataToTemplateCmd.java;api/src/main/java/org/apache/cloudstack/api/command/user/vm/BaseDeployVMCmd.java;api/src/main/java/org/apache/cloudstack/api/command/user/vm/ResetVMPasswordCmd.java;api/src/main/java/org/apache/cloudstack/api/command/user/vm/ResetVMUserDataCmd.java;api/src/main/java/org/apache/cloudstack/api/command/user/vm/UpdateVMCmd.java;api/src/main/java/org/apache/cloudstack/api/response/DomainResponse.java;api/src/main/java/org/apache/cloudstack/api/response/HostTagResponse.java;api/src/main/java/org/apache/cloudstack/direct/download/DirectDownloadManager.java;api/src/test/java/org/apache/cloudstack/api/command/user/userdata/DeleteUserDataCmdTest.java	ui/package.json;ui/src/config/section/compute.js;ui/src/config/section/infra/routers.js;ui/src/config/section/infra/systemVms.js;ui/src/config/section/network.js;ui/src/config/section/user.js;ui/src/utils/util.js							Merge Resolution Review	Pending			S1 static evidence only; runtime tests not run	014895d8f3dc2f062f379b51ee62d36a0adae88a	https://github.com/apache/cloudstack/commit/efa58cc52fca2c58840b8c83b583e3e36f0f5577	ACL/AccountManager, webhook 권한·redirect·future, OAuth 도메인 flow, backup/NAS LINSTOR, escapeHtml 합성. 19개 파일 기능별 검증.
